race_id,race_date,stadium_code,race_no,exacta_combo_norm,exacta_payout,logic_id,combo,is_hit,return_yen
202501110204,2025-01-11,02,4,2-1,1120,L01,1-2,0,0
202501110210,2025-01-11,02,10,1-2,270,L01,1-2,1,270
202501110210,2025-01-11,02,10,1-2,270,L09,1-3,0,0
202501110211,2025-01-11,02,11,2-1,4770,L07,1-3,0,0
202501110501,2025-01-11,05,1,1-2,360,L06,1-2,1,360
202501110507,2025-01-11,05,7,1-4,1480,L06,1-2,0,0
202501110509,2025-01-11,05,9,2-1,1310,L05,1-2,0,0
202501110607,2025-01-11,06,7,3-1,660,L06,1-2,0,0
202501110608,2025-01-11,06,8,1-3,210,L05,1-2,0,0
202501110611,2025-01-11,06,11,1-3,280,L02,1-2,0,0
202501110611,2025-01-11,06,11,1-3,280,L03,1-3,1,280
202501110612,2025-01-11,06,12,1-5,520,L06,1-2,0,0
202501110801,2025-01-11,08,1,1-2,190,L01,1-2,1,190
202501110802,2025-01-11,08,2,1-2,390,L06,1-2,1,390
202501110806,2025-01-11,08,6,2-3,1730,L02,1-2,0,0
202501110806,2025-01-11,08,6,2-3,1730,L03,1-3,0,0
202501110809,2025-01-11,08,9,1-3,360,L01,1-2,0,0
202501110810,2025-01-11,08,10,1-3,700,L01,1-2,0,0
202501110902,2025-01-11,09,2,1-2,280,L01,1-2,1,280
202501110902,2025-01-11,09,2,1-2,280,L08,1-3,0,0
202501110903,2025-01-11,09,3,3-5,4340,L05,1-2,0,0
202501110909,2025-01-11,09,9,5-1,1940,L01,1-2,0,0
202501110909,2025-01-11,09,9,5-1,1940,L08,1-3,0,0
202501110910,2025-01-11,09,10,1-4,1130,L01,1-2,0,0
202501110910,2025-01-11,09,10,1-4,1130,L09,1-3,0,0
202501110912,2025-01-11,09,12,1-2,190,L02,1-2,1,190
202501111201,2025-01-11,12,1,1-3,270,L02,1-2,0,0
202501111203,2025-01-11,12,3,2-1,230,L01,1-2,0,0
202501111204,2025-01-11,12,4,1-4,830,L06,1-2,0,0
202501111208,2025-01-11,12,8,5-1,4290,L01,1-2,0,0
202501111209,2025-01-11,12,9,1-5,410,L01,1-2,0,0
202501111210,2025-01-11,12,10,1-2,320,L01,1-2,1,320
202501111211,2025-01-11,12,11,1-3,390,L06,1-2,0,0
202501111404,2025-01-11,14,4,5-1,600,L06,1-2,0,0
202501111407,2025-01-11,14,7,1-3,750,L01,1-2,0,0
202501111408,2025-01-11,14,8,3-2,1700,L03,1-3,0,0
202501111409,2025-01-11,14,9,1-2,550,L01,1-2,1,550
202501111412,2025-01-11,14,12,2-4,5580,L01,1-2,0,0
202501111505,2025-01-11,15,5,2-1,810,L01,1-2,0,0
202501111505,2025-01-11,15,5,2-1,810,L08,1-3,0,0
202501111506,2025-01-11,15,6,3-1,800,L06,1-2,0,0
202501111508,2025-01-11,15,8,1-4,270,L01,1-2,0,0
202501111508,2025-01-11,15,8,1-4,270,L08,1-3,0,0
202501111510,2025-01-11,15,10,1-3,690,L01,1-2,0,0
202501111510,2025-01-11,15,10,1-3,690,L08,1-3,1,690
202501111607,2025-01-11,16,7,1-3,310,L02,1-2,0,0
202501111607,2025-01-11,16,7,1-3,310,L03,1-3,1,310
202501111609,2025-01-11,16,9,1-2,300,L06,1-2,1,300
202501111610,2025-01-11,16,10,1-2,190,L06,1-2,1,190
202501111701,2025-01-11,17,1,2-4,5450,L01,1-2,0,0
202501111701,2025-01-11,17,1,2-4,5450,L10,1-3,0,0
202501111703,2025-01-11,17,3,2-3,780,L01,1-2,0,0
202501111703,2025-01-11,17,3,2-3,780,L09,1-3,0,0
202501111705,2025-01-11,17,5,1-2,330,L01,1-2,1,330
202501111707,2025-01-11,17,7,2-1,420,L03,1-3,0,0
202501111708,2025-01-11,17,8,1-2,570,L06,1-2,1,570
202501111709,2025-01-11,17,9,2-1,750,L02,1-2,0,0
202501111709,2025-01-11,17,9,2-1,750,L08,1-3,0,0
202501111710,2025-01-11,17,10,1-4,390,L01,1-2,0,0
202501111710,2025-01-11,17,10,1-4,390,L08,1-3,0,0
202501111711,2025-01-11,17,11,1-3,370,L06,1-2,0,0
202501111802,2025-01-11,18,2,6-1,1290,L01,1-2,0,0
202501111804,2025-01-11,18,4,1-4,520,L09,1-3,0,0
202501111806,2025-01-11,18,6,2-5,1010,L06,1-2,0,0
202501111903,2025-01-11,19,3,1-2,370,L01,1-2,1,370
202501111904,2025-01-11,19,4,1-3,1020,L01,1-2,0,0
202501111904,2025-01-11,19,4,1-3,1020,L08,1-3,1,1020
202501111906,2025-01-11,19,6,1-2,280,L05,1-2,1,280
202501111910,2025-01-11,19,10,1-4,270,L01,1-2,0,0
202501111912,2025-01-11,19,12,1-4,540,L06,1-2,0,0
202501111912,2025-01-11,19,12,1-4,540,L07,1-3,0,0
202501112101,2025-01-11,21,1,1-5,490,L10,1-3,0,0
202501112103,2025-01-11,21,3,1-3,160,L01,1-2,0,0
202501112104,2025-01-11,21,4,1-2,210,L06,1-2,1,210
202501112104,2025-01-11,21,4,1-2,210,L10,1-3,0,0
202501112105,2025-01-11,21,5,1-3,260,L06,1-2,0,0
202501112108,2025-01-11,21,8,2-4,540,L05,1-2,0,0
202501112111,2025-01-11,21,11,1-3,280,L01,1-2,0,0
202501120203,2025-01-12,02,3,6-3,2880,L05,1-2,0,0
202501120207,2025-01-12,02,7,1-4,350,L08,1-3,0,0
202501120208,2025-01-12,02,8,3-4,4500,L05,1-2,0,0
202501120210,2025-01-12,02,10,1-3,2210,L02,1-2,0,0
202501120501,2025-01-12,05,1,3-1,3390,L03,1-3,0,0
202501120504,2025-01-12,05,4,1-3,470,L06,1-2,0,0
202501120504,2025-01-12,05,4,1-3,470,L07,1-3,1,470
202501120505,2025-01-12,05,5,3-2,2800,L07,1-3,0,0
202501120512,2025-01-12,05,12,1-4,210,L01,1-2,0,0
202501120601,2025-01-12,06,1,6-1,8950,L03,1-3,0,0
202501120604,2025-01-12,06,4,6-4,1180,L05,1-2,0,0
202501120605,2025-01-12,06,5,1-6,3010,L01,1-2,0,0
202501120605,2025-01-12,06,5,1-6,3010,L08,1-3,0,0
202501120606,2025-01-12,06,6,6-1,1520,L10,1-3,0,0
202501120610,2025-01-12,06,10,1-2,350,L08,1-3,0,0
202501120612,2025-01-12,06,12,1-2,190,L01,1-2,1,190
202501120612,2025-01-12,06,12,1-2,190,L08,1-3,0,0
202501120903,2025-01-12,09,3,1-3,1650,L01,1-2,0,0
202501120904,2025-01-12,09,4,3-2,1120,L06,1-2,0,0
202501120905,2025-01-12,09,5,1-2,330,L01,1-2,1,330
202501120906,2025-01-12,09,6,4-1,560,L01,1-2,0,0
202501120912,2025-01-12,09,12,3-1,1070,L10,1-3,0,0
202501121202,2025-01-12,12,2,6-4,8500,L10,1-3,0,0
202501121206,2025-01-12,12,6,4-6,3100,L01,1-2,0,0
202501121207,2025-01-12,12,7,1-3,240,L06,1-2,0,0
202501121208,2025-01-12,12,8,1-2,680,L06,1-2,1,680
202501121401,2025-01-12,14,1,1-3,260,L06,1-2,0,0
202501121402,2025-01-12,14,2,1-4,700,L01,1-2,0,0
202501121402,2025-01-12,14,2,1-4,700,L08,1-3,0,0
202501121404,2025-01-12,14,4,1-6,1830,L05,1-2,0,0
202501121406,2025-01-12,14,6,2-1,590,L02,1-2,0,0
202501121406,2025-01-12,14,6,2-1,590,L03,1-3,0,0
202501121407,2025-01-12,14,7,1-6,840,L01,1-2,0,0
202501121408,2025-01-12,14,8,1-4,410,L03,1-3,0,0
